angleout,pathlength,cylangleadvance,windingrot,anglein
20.927000, 1479.971221, 0.107504, -720.108544, 24.585222
20.928000, 1479.363211, 359.761239, -719.758920, 24.601208
20.929000, 1479.133101, 359.630139, -719.626545, 24.611772
20.930000, 1479.300529, 359.725505, -719.722839, 24.602807
20.931000, 1478.795837, 359.438001, -719.432539, 24.628200
20.932000, 1478.401288, 359.210925, -719.203263, 25.059052
20.933000, 1480.264239, 0.275062, -720.277718, 24.880558
20.934000, 1480.877769, 0.631347, -720.631200, 24.835301
20.935000, 1484.166454, 2.524672, -722.523866, 24.545290
20.936000, 1483.698708, 2.258395, -722.255007, 24.570177
20.937000, 1483.213866, 1.982312, -721.976246, 24.589942
20.938000, 1482.797130, 1.744956, -721.736600, 24.607356
20.939000, 1482.413055, 1.524377, -721.515702, 24.620507
20.940000, 1481.877865, 1.213527, -721.207830, 24.641305
20.941000, 1481.498475, 0.993096, -720.989500, 24.658871
20.942000, 1449.298351, 342.388958, -702.388306, 25.445322
20.943000, 1449.036845, 342.236012, -702.236796, 25.454402
20.944000, 1449.863180, 342.718851, -702.715117, 25.377209
20.945000, 1449.634412, 342.585123, -702.582638, 25.378324
20.946000, 1461.882015, 349.638434, -709.639127, 24.289106
20.947000, 1462.769731, 350.147817, -710.148120, 24.215518
20.948000, 1462.388902, 349.927283, -709.929707, 24.229162
20.949000, 1462.057570, 349.737999, -709.739655, 24.238350
20.950000, 1461.782320, 349.581600, -709.581742, 24.244353
20.951000, 1462.938530, 350.245043, -710.244415, 24.135663
20.952000, 1394.138412, 310.055033, -670.043254, 29.928528
20.953000, 1394.085460, 310.004672, -670.009463, 29.915367
20.954000, 1393.689917, 309.777070, -669.769146, 29.939253
20.955000, 1403.799910, 315.825847, -675.827965, 28.660438
20.956000, 1403.735376, 315.776844, -675.787943, 28.646929
20.957000, 1409.667245, 319.212019, -679.327271, 27.091605
20.958000, 1383.941328, 303.924214, -664.090579, 29.484723
20.959000, 1396.291793, 311.571960, -671.351431, 29.790746
20.960000, 1395.811206, 311.379453, -671.060075, 29.835311
20.961000, 1395.534488, 311.268307, -670.891863, 29.846439
20.962000, 1395.137019, 310.960266, -670.650689, 29.869768
20.963000, 1394.770737, 310.628844, -670.428287, 29.889978
20.964000, 1394.329159, 310.229118, -670.160062, 29.914513
20.965000, 1393.890724, 309.854701, -669.893759, 29.939881
20.966000, 1393.879611, 309.849456, -669.885341, 29.923749
20.967000, 1404.050693, 316.011128, -675.979286, 28.643700
20.968000, 1403.986291, 315.962187, -675.939316, 28.630237
20.969000, 1403.620784, 315.693786, -675.720106, 28.650114
20.970000, 1404.077353, 316.024697, -675.990368, 28.589998
20.971000, 1403.886498, 315.884441, -675.875820, 28.598832
20.972000, 1420.282214, 325.567797, -685.556389, 26.849690
20.973000, 1425.179971, 328.434629, -688.419267, 26.358353
20.974000, 1425.025289, 328.341531, -688.328337, 26.364595
20.975000, 1403.165313, 315.352671, -675.441496, 28.970835
20.976000, 1425.199356, 328.446319, -688.430685, 26.356781
20.977000, 1406.578547, 317.595087, -677.470478, 28.306294
20.978000, 1403.026684, 315.250441, -675.357996, 28.976462
20.979000, 1400.300599, 313.851587, -673.726131, 29.163268
20.980000, 1400.129852, 313.786082, -673.623878, 29.169707
20.981000, 1400.143926, 313.791468, -673.632286, 29.150100
20.982000, 1404.243164, 316.135584, -676.090456, 28.578863
20.983000, 1403.904639, 315.898654, -675.887429, 28.595661
20.984000, 1420.453555, 325.675024, -685.658046, 26.838246
20.985000, 1425.275967, 328.493133, -688.476409, 26.354349
20.986000, 1406.647827, 317.639240, -677.512664, 28.301448
20.987000, 1403.118671, 315.319050, -675.414035, 28.973623
20.988000, 1402.958536, 315.200780, -675.317435, 28.976500
20.989000, 1400.219535, 313.821066, -673.678488, 29.162885
20.990000, 1400.233995, 313.826591, -673.687112, 29.143269
20.991000, 1399.830520, 313.671814, -673.445514, 29.169630
20.992000, 1399.418625, 313.511873, -673.198826, 29.191581
20.993000, 1410.345757, 319.479266, -679.703476, 27.896172
20.994000, 1411.438649, 320.152256, -680.349582, 27.769470
20.995000, 1414.334539, 322.025465, -682.058374, 27.451521
20.996000, 1411.939441, 320.526001, -680.645060, 27.721588
20.997000, 1413.215053, 321.421291, -681.398116, 27.572832
20.998000, 1416.250550, 323.176928, -683.186329, 27.273911
20.999000, 1416.388398, 323.268191, -683.267329, 27.246063
