angleout,pathlength,cylangleadvance,windingrot,anglein
56.300000, 981.826261, 39.271728, -399.273188, 59.127047
56.400000, 985.932647, 43.382069, -403.372837, 57.677438
56.500000, 986.595983, 44.025023, -404.022004, 57.313453
56.600000, 984.766843, 42.252378, -402.253459, 57.992893
56.700000, 986.387189, 43.828084, -403.823154, 57.356667
56.800000, 983.212302, 40.707555, -400.698446, 59.215843
56.900000, 980.947223, 38.375407, -398.368189, 60.121110
57.000000, 988.586743, 45.800185, -405.792289, 55.223474
57.100000, 985.111238, 42.569941, -402.567990, 58.102868
57.200000, 986.825846, 44.104345, -404.102096, 58.556894
57.300000, 996.729406, 53.263748, -413.259355, 52.925482
57.400000, 1002.363914, 57.818791, -417.820732, 50.614943
57.500000, 988.955728, 46.156465, -406.148814, 55.869024
57.600000, 1002.670379, 58.073953, -418.073452, 50.555643
57.700000, 996.705363, 52.945897, -412.944532, 51.456884
57.800000, 984.466659, 41.956379, -401.958579, 57.283395
57.900000, 984.911302, 42.383187, -402.383017, 56.732201
58.000000, 982.234727, 39.782383, -399.782124, 59.616327
58.100000, 979.079567, 36.487423, -396.487179, 61.428460
58.200000, 992.261597, 49.459676, -409.458777, 54.979381
58.300000, 981.407962, 38.996458, -398.995258, 59.775492
58.400000, 979.758466, 37.213290, -397.212655, 60.736980
58.500000, 981.904850, 39.273603, -399.275081, 62.918092
58.600000, 981.293416, 38.632691, -398.627962, 61.801204
58.700000, 982.084958, 39.497071, -399.499549, 63.982224
58.800000, 978.614957, 35.832092, -395.825485, 62.647032
58.900000, 978.834290, 36.101706, -396.097715, 62.245441
59.000000, 980.791645, 38.238181, -398.229642, 61.152118
59.100000, 977.770429, 34.917339, -394.913706, 62.675675
59.200000, 984.801045, 42.864216, -402.859463, 63.459127
59.300000, 984.079036, 42.010695, -402.013417, 63.523453
59.400000, 978.147440, 35.091243, -395.085951, 64.719770
59.500000, 977.979770, 35.264674, -395.257723, 59.033445
59.600000, 977.503547, 34.775422, -394.773143, 59.069753
59.700000, 977.983913, 35.266123, -395.259157, 58.766791
59.800000, 981.454499, 38.654812, -398.650297, 56.232314
59.900000, 979.974065, 37.052376, -397.053279, 62.824603
60.000000, 980.868583, 38.083737, -398.074789, 62.615402
60.100000, 980.102928, 37.203415, -397.202874, 62.674427
60.200000, 978.391612, 35.637432, -395.628945, 59.210635
60.300000, 980.523499, 37.801211, -397.794972, 58.299374
60.400000, 980.951169, 38.225251, -398.216588, 57.993590
60.500000, 981.314803, 38.581050, -398.575820, 57.934943
60.600000, 980.420702, 37.696954, -397.691710, 57.972985
60.700000, 981.142229, 38.411386, -398.404516, 57.928532
60.800000, 980.503457, 37.779372, -397.773341, 57.929133
60.900000, 982.431324, 39.874819, -399.873676, 62.281559
61.000000, 982.034176, 39.425887, -399.428828, 62.090667
61.100000, 976.739118, 33.833201, -393.832513, 61.366397
61.200000, 976.686650, 33.787081, -393.785946, 61.723109
61.300000, 977.722305, 34.903274, -394.899775, 60.404578
61.400000, 979.256557, 36.489922, -396.489703, 59.056898
61.500000, 978.059032, 35.262140, -395.255213, 60.246958
61.600000, 979.409641, 36.646053, -396.647345, 58.946512
61.700000, 975.275165, 32.299330, -392.295791, 60.465441
61.800000, 976.680998, 33.758081, -393.756665, 59.032740
61.900000, 973.380901, 29.844828, -389.839800, 65.618166
62.000000, 978.687628, 35.980674, -395.975507, 61.004857
62.100000, 978.492875, 35.772624, -395.765441, 60.996196
62.200000, 976.556080, 33.642112, -393.639571, 60.402465
62.300000, 973.465576, 29.952151, -389.946098, 65.510965
62.400000, 978.938456, 36.250258, -396.247711, 60.886973
62.500000, 978.242724, 35.508823, -395.499523, 60.920203
62.600000, 973.660096, 30.405671, -390.397033, 64.148621
62.700000, 974.416442, 31.272950, -391.272722, 62.971631
62.800000, 974.010299, 30.811937, -390.807230, 62.812677
62.900000, 975.691506, 32.702608, -392.695220, 61.016444
63.000000, 973.600413, 30.304151, -390.294717, 62.869196
63.100000, 973.933122, 30.682896, -390.676937, 62.754335
63.200000, 974.574188, 31.491217, -391.493099, 63.941779
63.300000, 973.977595, 30.788109, -390.783171, 63.969984
63.400000, 973.165285, 29.819182, -389.814398, 64.033875
63.500000, 974.471616, 31.347651, -391.348147, 62.612305
63.600000, 971.077681, 27.041388, -387.038223, 67.300347
63.700000, 969.225085, 24.854989, -384.847771, 63.701324
63.800000, 969.745724, 25.463199, -385.457205, 63.372314
63.900000, 975.986010, 33.706316, -393.704398, 64.258672
64.000000, 973.026719, 29.665736, -389.662417, 62.706199
64.100000, 973.848311, 30.585541, -390.578639, 61.506387
64.200000, 971.682913, 28.162470, -388.157372, 62.514035
64.300000, 971.147063, 27.564913, -387.556748, 62.347774
64.400000, 973.039668, 29.663110, -389.659815, 62.314851
64.500000, 973.692751, 30.440890, -390.432592, 63.502944
64.600000, 970.983659, 27.378722, -387.372341, 62.299337
64.700000, 973.198493, 29.844499, -389.839474, 62.230293
64.800000, 973.402539, 30.050390, -390.043397, 61.402375
64.900000, 970.603249, 26.876551, -386.874957, 64.722384
65.000000, 972.161388, 28.695912, -388.695986, 62.382772
65.100000, 972.665187, 29.262683, -389.263211, 62.036135
65.200000, 971.627423, 28.110451, -388.104849, 62.112872
65.300000, 974.179091, 31.024314, -391.021672, 62.013735
65.400000, 965.796773, 20.926778, -380.927384, 65.036422
65.500000, 966.343180, 21.604219, -381.603136, 64.869788
65.600000, 966.585054, 21.903132, -381.899202, 64.597166
65.700000, 966.111368, 21.319729, -381.321367, 64.682766
65.800000, 967.908748, 22.887450, -382.881781, 70.508981
65.900000, 967.558025, 22.339687, -382.331585, 70.554641
66.000000, 971.592944, 28.075493, -388.069553, 65.965975
66.100000, 968.994969, 24.529887, -384.525777, 69.679146
66.200000, 966.797379, 21.633373, -381.632012, 68.440287
66.300000, 967.569408, 22.693943, -382.686405, 67.212485
66.400000, 966.863209, 21.727249, -381.724994, 68.373158
66.500000, 967.470433, 22.585079, -382.576493, 67.946245
66.600000, 967.284171, 22.324372, -382.316418, 67.834822
66.700000, 968.806191, 24.549991, -384.545689, 65.387311
66.800000, 967.104517, 22.513937, -382.504669, 64.522489
66.900000, 969.559035, 25.506887, -385.501317, 70.797552
67.000000, 968.751705, 24.451080, -384.447722, 68.045728
67.100000, 969.691629, 25.702906, -385.699240, 65.957190
67.200000, 967.675397, 23.203337, -383.200732, 64.395646
67.300000, 967.706973, 23.241613, -383.239380, 64.341437
67.400000, 966.595414, 21.359764, -381.361018, 68.227645
67.500000, 965.393898, 19.650070, -379.642721, 69.556892
67.600000, 966.232536, 20.869881, -380.869936, 68.309850
67.700000, 966.608256, 21.401069, -381.401928, 67.950716
67.800000, 966.490363, 21.203188, -381.205946, 69.474688
67.900000, 965.903964, 20.392605, -380.388023, 68.961088
68.000000, 967.007054, 21.978861, -381.974210, 69.260490
68.100000, 967.848834, 23.169230, -383.166294, 67.897867
68.200000, 968.202197, 23.660567, -383.662384, 67.443171
68.300000, 966.686630, 21.502049, -381.501941, 68.874139
68.400000, 967.204732, 22.260169, -382.252830, 68.462656
68.500000, 967.650085, 22.930495, -382.925244, 68.816500
68.600000, 967.343493, 22.368608, -382.360229, 66.107084
68.700000, 968.654481, 24.046425, -384.046930, 66.208454
68.800000, 968.126984, 23.370031, -383.369043, 66.007780
68.900000, 967.616955, 22.720131, -382.712846, 66.018653
69.000000, 967.935760, 23.126145, -383.122791, 65.840587
69.100000, 965.545292, 19.821506, -379.812508, 69.636391
69.200000, 962.516999, 15.335901, -375.332869, 69.676529
69.300000, 962.553498, 15.390912, -375.388414, 69.484718
69.400000, 965.157101, 19.226084, -379.222786, 71.173659
69.500000, 965.980941, 20.505663, -380.502180, 69.808149
69.600000, 718.866051, -1.000000, -278.965925, -1.000000
69.700000, 965.105083, 19.139801, -379.137326, 71.037570
69.800000, 965.577605, 19.886148, -379.876671, 71.422205
69.900000, 966.881858, 21.868025, -381.864429, 68.890437
70.000000, 966.257115, 20.808165, -380.807621, 67.754050
70.100000, 966.196781, 20.727015, -380.725683, 67.621273
70.200000, 966.657422, 21.355788, -381.357080, 67.268042
70.300000, 966.752413, 21.485465, -381.485516, 67.152494
70.400000, 962.096482, 14.678758, -374.669363, 69.881548
70.500000, 710.907265, -1.000000, -266.025890, -1.000000
70.600000, 964.863788, 18.781182, -378.782134, 69.474089
70.700000, 964.509109, 18.217853, -378.217483, 70.618030
70.800000, 965.011529, 19.005880, -379.004683, 69.432513
70.900000, 965.777724, 20.121265, -380.114052, 68.335027
71.000000, 965.212875, 19.297741, -379.293760, 69.851285
71.100000, 966.224865, 20.782968, -380.782180, 68.568150
71.200000, 962.860798, 15.830548, -375.832312, 70.527900
71.300000, 707.267620, -1.000000, -259.771976, -1.000000
71.400000, 711.191983, -1.000000, -266.537225, -1.000000
71.500000, 708.104324, -1.000000, -261.195978, -1.000000
71.600000, 710.482627, -1.000000, -265.349331, -1.000000
71.700000, 711.942622, -1.000000, -267.806290, -1.000000
71.800000, 236.376668, -1.000000, -89.628939, -1.000000
71.900000, 232.749955, -1.000000, -83.634322, -1.000000
72.000000, 230.789935, -1.000000, -80.345171, -1.000000
72.100000, 232.542171, -1.000000, -83.284680, -1.000000
72.200000, 230.581437, -1.000000, -79.997374, -1.000000
72.300000, 228.858439, -1.000000, -77.097101, -1.000000
72.400000, 227.758656, -1.000000, -75.178005, -1.000000
72.500000, 226.670839, -1.000000, -73.274703, -1.000000
72.600000, 225.627989, -1.000000, -71.449208, -1.000000
72.700000, 232.799367, -1.000000, -83.693688, -1.000000
72.800000, 230.758377, -1.000000, -80.281681, -1.000000
72.900000, 229.053985, -1.000000, -77.433480, -1.000000
73.000000, 227.898989, -1.000000, -75.429807, -1.000000
73.100000, 226.806629, -1.000000, -73.529137, -1.000000
73.200000, 225.736120, -1.000000, -71.665216, -1.000000
73.300000, 224.747729, -1.000000, -69.946787, -1.000000
73.400000, 224.062431, -1.000000, -68.717905, -1.000000
73.500000, 223.312652, -1.000000, -67.328490, -1.000000
73.600000, 222.572980, -1.000000, -65.954120, -1.000000
73.700000, 221.849593, -1.000000, -64.607970, -1.000000
73.800000, 221.141026, -1.000000, -63.288906, -1.000000
73.900000, 220.443959, -1.000000, -61.992119, -1.000000
74.000000, 219.812372, -1.000000, -60.783537, -1.000000
74.100000, 219.311208, -1.000000, -59.761028, -1.000000
74.200000, 221.467399, -1.000000, -63.884992, -1.000000
74.300000, 220.721980, -1.000000, -62.506555, -1.000000
74.400000, 220.005696, -1.000000, -61.183607, -1.000000
74.500000, 219.481062, -1.000000, -60.124125, -1.000000
74.600000, 218.997594, -1.000000, -59.144785, -1.000000
74.700000, 218.467818, -1.000000, -58.069123, -1.000000
74.800000, 221.585789, -1.000000, -64.078748, -1.000000
74.900000, 220.806078, -1.000000, -62.648062, -1.000000
75.000000, 220.058964, -1.000000, -61.279020, -1.000000
75.100000, 219.491263, -1.000000, -60.153481, -1.000000
75.200000, 218.953614, -1.000000, -59.076119, -1.000000
75.300000, 218.422204, -1.000000, -58.008571, -1.000000
75.400000, 218.466913, -1.000000, -58.097931, -1.000000
75.500000, 217.937250, -1.000000, -57.034651, -1.000000
75.600000, 217.400827, -1.000000, -55.956588, -1.000000
75.700000, 216.865417, -1.000000, -54.880065, -1.000000
75.800000, 216.439539, -1.000000, -54.024180, -1.000000
75.900000, 215.910388, -1.000000, -52.956313, -1.000000
76.000000, 215.514146, -1.000000, -52.059191, -1.000000
76.100000, 215.131320, -1.000000, -51.189545, -1.000000
76.200000, 214.739146, -1.000000, -50.296110, -1.000000
76.300000, 214.346713, -1.000000, -49.399905, -1.000000
76.400000, 213.956686, -1.000000, -48.507395, -1.000000
76.500000, 213.352261, -1.000000, -47.121211, -1.000000
76.600000, 212.986494, -1.000000, -46.280521, -1.000000
76.700000, 212.597904, -1.000000, -45.387077, -1.000000
76.800000, 212.249483, -1.000000, -44.543591, -1.000000
76.900000, 213.765629, -1.000000, -48.045710, -1.000000
77.000000, 213.367694, -1.000000, -47.143439, -1.000000
77.100000, 212.986203, -1.000000, -46.277810, -1.000000
77.200000, 212.597037, -1.000000, -45.394572, -1.000000
77.300000, 212.279039, -1.000000, -44.647091, -1.000000
77.400000, 212.020986, -1.000000, -43.958986, -1.000000
77.500000, 211.737857, -1.000000, -43.201514, -1.000000
77.600000, 211.450807, -1.000000, -42.430921, -1.000000
77.700000, 211.168544, -1.000000, -41.670897, -1.000000
77.800000, 210.889028, -1.000000, -40.916261, -1.000000
77.900000, 210.607347, -1.000000, -40.154021, -1.000000
78.000000, 210.326775, -1.000000, -39.393296, -1.000000
78.100000, 210.055920, -1.000000, -38.657705, -1.000000
78.200000, 209.777511, -1.000000, -37.900586, -1.000000
78.300000, 209.507813, -1.000000, -37.166404, -1.000000
78.400000, 210.460440, -1.000000, -39.729623, -1.000000
78.500000, 210.178689, -1.000000, -38.977901, -1.000000
78.600000, 209.884398, -1.000000, -38.191576, -1.000000
78.700000, 209.592636, -1.000000, -37.410985, -1.000000
78.800000, 209.321898, -1.000000, -36.686101, -1.000000
78.900000, 209.244729, -1.000000, -36.441279, -1.000000
79.000000, 209.035256, -1.000000, -35.744281, -1.000000
79.100000, 209.799023, -1.000000, -37.943370, -1.000000
79.200000, 209.557428, -1.000000, -37.307690, -1.000000
79.300000, 209.275142, -1.000000, -36.547346, -1.000000
79.400000, 209.068429, -1.000000, -35.874135, -1.000000
79.500000, 208.855098, -1.000000, -35.176340, -1.000000
79.600000, 208.642908, -1.000000, -34.479352, -1.000000
79.700000, 208.432687, -1.000000, -33.786123, -1.000000
79.800000, 208.222773, -1.000000, -33.091391, -1.000000
79.900000, 208.024097, -1.000000, -32.431791, -1.000000
80.000000, 207.820088, -1.000000, -31.752630, -1.000000
80.100000, 207.640011, -1.000000, -31.151626, -1.000000
80.200000, 207.434443, -1.000000, -30.464143, -1.000000
80.300000, 207.229542, -1.000000, -29.777322, -1.000000
80.400000, 208.863172, -1.000000, -35.084035, -1.000000
80.500000, 208.637500, -1.000000, -34.373847, -1.000000
80.600000, 208.726757, -1.000000, -34.653041, -1.000000
80.700000, 208.501983, -1.000000, -33.949171, -1.000000
80.800000, 208.279799, -1.000000, -33.250983, -1.000000
80.900000, 208.059904, -1.000000, -32.557797, -1.000000
81.000000, 207.837015, -1.000000, -31.853110, -1.000000
81.100000, 207.617929, -1.000000, -31.158649, -1.000000
81.200000, 207.455915, -1.000000, -30.644480, -1.000000
81.300000, 208.215723, -1.000000, -33.020417, -1.000000
81.400000, 207.984844, -1.000000, -32.306963, -1.000000
81.500000, 207.778412, -1.000000, -31.667563, -1.000000
81.600000, 207.554017, -1.000000, -30.971148, -1.000000
81.700000, 207.326475, -1.000000, -30.263436, -1.000000
81.800000, 207.100991, -1.000000, -29.560775, -1.000000
81.900000, 206.878277, -1.000000, -28.865690, -1.000000
